span_text|counts|span_score_mean|span_score_min|span_score_max|span_score_median|span_score_std|accessibility_mean|accessibility_min|accessibility_max|accessibility_median|accessibility_std|content_gen_mean|content_gen_min|content_gen_max|content_gen_median|content_gen_std|automation_mean|automation_min|automation_max|automation_median|automation_std
RalfSchlüter|1|0.7696876|0.7696876|0.7696876|0.7696876||0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243||0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684||0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|
Rav-ishankarKrishnawamy|1|0.984048|0.984048|0.984048|0.984048||0.11869120478631304|0.11869120478631304|0.11869120478631304|0.11869120478631304||0.030386794711259338|0.030386794711259338|0.030386794711259338|0.030386794711259338||0.0029987228938040274|0.0029987228938040274|0.0029987228938040274|0.0029987228938040274|
RoughanalogiesbetweenNLPandQLPtaskssuggestthatcomputationalcostsinbothtrainingandapplyinglarge-scalesystemscanbeinlinewiththecostsofcurrentlypracticalsystemsforlanguagemodelingandtranslation1.RecentlyreviewedinJ.Zhouetal.(2020)andWuetal.(2021).2.R.Lietal.(2017),Gilmeretal.(2017),Lambetal.(2020),andAddankietal.(2021).Labeledscenegraphs|1|0.9993832|0.9993832|0.9993832|0.9993832||0.10416293896853349|0.10416293896853349|0.10416293896853349|0.10416293896853349||0.030941999509838575|0.030941999509838575|0.030941999509838575|0.030941999509838575||0.003467653302703325|0.003467653302703325|0.003467653302703325|0.003467653302703325|
RutgerJ.2013.“ExploringModality’sSemanticSpaceGrammaticaliza-tion|1|0.99998486|0.99998486|0.99998486|0.99998486||0.1125781463174026|0.1125781463174026|0.1125781463174026|0.1125781463174026||0.03428018598332007|0.03428018598332007|0.03428018598332007|0.03428018598332007||0.0030935240030892314|0.0030935240030892314|0.0030935240030892314|0.0030935240030892314|
SC-GlowTTS|1|0.9822697|0.9822697|0.9822697|0.9822697||0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243||0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684||0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|
SE].Guu|1|0.5540545|0.5540545|0.5540545|0.5540545||0.10768388368018775|0.10768388368018775|0.10768388368018775|0.10768388368018775||0.035873645404567917|0.035873645404567917|0.035873645404567917|0.035873645404567917||0.0035411141280411174|0.0035411141280411174|0.0035411141280411174|0.0035411141280411174|
NLG|1|0.5529429|0.5529429|0.5529429|0.5529429||0.08552573826398432|0.08552573826398432|0.08552573826398432|0.08552573826398432||0.019465543570757273|0.019465543570757273|0.019465543570757273|0.019465543570757273||0.004815868124454432|0.004815868124454432|0.004815868124454432|0.004815868124454432|
SE].Szabó|1|0.9999938|0.9999938|0.9999938|0.9999938||0.11974688294122124|0.11974688294122124|0.11974688294122124|0.11974688294122124||0.03550896416734415|0.03550896416734415|0.03550896416734415|0.03550896416734415||0.003284508717713542|0.003284508717713542|0.003284508717713542|0.003284508717713542|
SFT|1|0.99393916|0.99393916|0.99393916|0.99393916||0.07958568699601155|0.07958568699601155|0.07958568699601155|0.07958568699601155||0.04456219229816606|0.04456219229816606|0.04456219229816606|0.04456219229816606||0.00462069288140249|0.00462069288140249|0.00462069288140249|0.00462069288140249|
SFT model|1|0.9999945|0.9999945|0.9999945|0.9999945||0.06386063078097454|0.06386063078097454|0.06386063078097454|0.06386063078097454||0.06156627862338694|0.06156627862338694|0.06156627862338694|0.06156627862338694||0.015696572297058592|0.015696572297058592|0.015696572297058592|0.015696572297058592|
SOCKS|1|0.98169506|0.98169506|0.98169506|0.98169506||0.13203688318605128|0.13203688318605128|0.13203688318605128|0.13203688318605128||0.01863200380710149|0.01863200380710149|0.01863200380710149|0.01863200380710149||0.011967209923882744|0.011967209923882744|0.011967209923882744|0.011967209923882744|
SQL|1|0.75791746|0.75791746|0.75791746|0.75791746||0.12880883260853615|0.12880883260853615|0.12880883260853615|0.12880883260853615||0.0764722444067033|0.0764722444067033|0.0764722444067033|0.0764722444067033||0.009256566164384696|0.009256566164384696|0.009256566164384696|0.009256566164384696|
SQL code|1|0.99999034|0.99999034|0.99999034|0.99999034||0.11103025921821588|0.11103025921821588|0.11103025921821588|0.11103025921821588||0.03719884125440678|0.03719884125440678|0.03719884125440678|0.03719884125440678||0.007618973329153377|0.007618973329153377|0.007618973329153377|0.007618973329153377|
STmaybehelpfulinsituationswherepeoplecannotuselanguage|1|0.9227105|0.9227105|0.9227105|0.9227105||0.10856101813625933|0.10856101813625933|0.10856101813625933|0.10856101813625933||0.030298184866826387|0.030298184866826387|0.030298184866826387|0.030298184866826387||0.0030651216538249365|0.0030651216538249365|0.0030651216538249365|0.0030651216538249365|
STmaynowevenbeperceivedas“speech-centricAI”|1|0.94396573|0.94396573|0.94396573|0.94396573||0.10659990393768726|0.10659990393768726|0.10659990393768726|0.10659990393768726||0.029908607188641606|0.029908607188641606|0.029908607188641606|0.029908607188641606||0.002982495635666685|0.002982495635666685|0.002982495635666685|0.002982495635666685|
Samsung devices|1|0.9703959|0.9703959|0.9703959|0.9703959||0.11554068952525608|0.11554068952525608|0.11554068952525608|0.11554068952525608||0.04648976635669315|0.04648976635669315|0.04648976635669315|0.04648976635669315||0.002778073327759116|0.002778073327759116|0.002778073327759116|0.002778073327759116|
Section3|1|0.9988555|0.9988555|0.9988555|0.9988555||0.1139454318027333|0.1139454318027333|0.1139454318027333|0.1139454318027333||0.028543486233165313|0.028543486233165313|0.028543486233165313|0.028543486233165313||0.0032151143457838146|0.0032151143457838146|0.0032151143457838146|0.0032151143457838146|
Section7.1.3notedthatthepropertiesofvectoradditioncanenablesemanticcompositionalitywithoutrecoursetosyntax;thepresentdiscussionexam-inesthepotentialroleofexplicitformsofcompositionalityinlearningandrepresentation|1|0.9922011|0.9922011|0.9922011|0.9922011||0.1105933659798308|0.1105933659798308|0.1105933659798308|0.1105933659798308||0.031101347867422708|0.031101347867422708|0.031101347867422708|0.031101347867422708||0.003313878991338555|0.003313878991338555|0.003313878991338555|0.003313878991338555|
SectionA5.5outlinesanapproach(usingdictio-nariesofcomposablevectorcomponents)thatcanbecompact|1|0.9995179|0.9995179|0.9995179|0.9995179||0.1105933659798308|0.1105933659798308|0.1105933659798308|0.1105933659798308||0.031101347867422708|0.031101347867422708|0.031101347867422708|0.031101347867422708||0.003313878991338555|0.003313878991338555|0.003313878991338555|0.003313878991338555|
Similarremarksapplytoreferencesthattargetexpression-strings.2.E.g|1|0.7336608|0.7336608|0.7336608|0.7336608||0.10702029415121043|0.10702029415121043|0.10702029415121043|0.10702029415121043||0.030058026506662255|0.030058026506662255|0.030058026506662255|0.030058026506662255||0.003368431695937745|0.003368431695937745|0.003368431695937745|0.003368431695937745|
ProGAN|1|0.9836633|0.9836633|0.9836633|0.9836633||0.08403886080465481|0.08403886080465481|0.08403886080465481|0.08403886080465481||0.3418767138910705|0.3418767138910705|0.3418767138910705|0.3418767138910705||0.0029339567624335166|0.0029339567624335166|0.0029339567624335166|0.0029339567624335166|
PrivacyandtrustDataleaksandscandalsinrecentyearshavespurredtheinterestonpartofindividualsaswellasofpolicy-makers|1|0.9998305|0.9998305|0.9998305|0.9998305||0.1095177046891158|0.1095177046891158|0.1095177046891158|0.1095177046891158||0.029685494625369645|0.029685494625369645|0.029685494625369645|0.029685494625369645||0.0030243623875052116|0.0030243623875052116|0.0030243623875052116|0.0030243623875052116|
PriorapproachesareslowlybeingphasedoutasprogressandtheapplicabilityofNN-|1|0.9786905|0.9786905|0.9786905|0.9786905||0.10659990393768726|0.10659990393768726|0.10659990393768726|0.10659990393768726||0.029908607188641606|0.029908607188641606|0.029908607188641606|0.029908607188641606||0.002982495635666685|0.002982495635666685|0.002982495635666685|0.002982495635666685|
PotentialapplicationsofQNRaﬀordancesinscienceinclude:•TranslatingNLpublicationsintouniform|1|0.99920887|0.99920887|0.99920887|0.99920887||0.1042118759875415|0.1042118759875415|0.1042118759875415|0.1042118759875415||0.029411854491288303|0.029411854491288303|0.029411854491288303|0.029411854491288303||0.0030328071173881745|0.0030328071173881745|0.0030328071173881745|0.0030328071173881745|
NLP models|1|0.9999994|0.9999994|0.9999994|0.9999994||0.16261635316344814|0.16261635316344814|0.16261635316344814|0.16261635316344814||0.06361108268278129|0.06361108268278129|0.06361108268278129|0.06361108268278129||0.017272695698305307|0.017272695698305307|0.017272695698305307|0.017272695698305307|
NLP systems|1|0.99999976|0.99999976|0.99999976|0.99999976||0.13858415316570363|0.13858415316570363|0.13858415316570363|0.13858415316570363||0.07135672946354334|0.07135672946354334|0.07135672946354334|0.07135672946354334||0.01050805285559023|0.01050805285559023|0.01050805285559023|0.01050805285559023|
NLPandST.Duetotheextremede-mandonresources(data|1|0.9992731|0.9992731|0.9992731|0.9992731||0.10827029682883688|0.10827029682883688|0.10827029682883688|0.10827029682883688||0.029807168630861025|0.029807168630861025|0.029807168630861025|0.029807168630861025||0.0029561830666861074|0.0029561830666861074|0.0029561830666861074|0.0029561830666861074|
NLPandTTSwithanever-increasingpresenceofAI|1|0.87613434|0.87613434|0.87613434|0.87613434||0.10856101813625933|0.10856101813625933|0.10856101813625933|0.10856101813625933||0.030298184866826387|0.030298184866826387|0.030298184866826387|0.030298184866826387||0.0030651216538249365|0.0030651216538249365|0.0030651216538249365|0.0030651216538249365|
NL→NL+translationwilllikelyemploycomponentsthatresembletoday’stranslationsystems|1|0.61694014|0.61694014|0.61694014|0.61694014||0.10411443413185462|0.10411443413185462|0.10411443413185462|0.10411443413185462||0.02864565090703027|0.02864565090703027|0.02864565090703027|0.02864565090703027||0.003120539364756515|0.003120539364756515|0.003120539364756515|0.003120539364756515|
NSW|1|0.7132677|0.7132677|0.7132677|0.7132677||0.10672456494902975|0.10672456494902975|0.10672456494902975|0.10672456494902975||0.032754516157815695|0.032754516157815695|0.032754516157815695|0.032754516157815695||0.0031207863324008906|0.0031207863324008906|0.0031207863324008906|0.0031207863324008906|
NatalieLeeSanPang|1|0.8360002|0.8360002|0.8360002|0.8360002||0.11869120478631304|0.11869120478631304|0.11869120478631304|0.11869120478631304||0.030386794711259338|0.030386794711259338|0.030386794711259338|0.030386794711259338||0.0029987228938040274|0.0029987228938040274|0.0029987228938040274|0.0029987228938040274|
NeRFs|1|0.6096139|0.6096139|0.6096139|0.6096139||0.017091040387282205|0.017091040387282205|0.017091040387282205|0.017091040387282205||0.03538508392705679|0.03538508392705679|0.03538508392705679|0.03538508392705679||0.008820842508138681|0.008820842508138681|0.008820842508138681|0.008820842508138681|
Neithernecessitynoroptimalityisclaimedfortheapproachoutlinedhere.1.Tosupportnear-neighborindexing|1|0.9217339|0.9217339|0.9217339|0.9217339||0.12121371625873999|0.12121371625873999|0.12121371625873999|0.12121371625873999||0.03674422677106285|0.03674422677106285|0.03674422677106285|0.03674422677106285||0.003263307870274649|0.003263307870274649|0.003263307870274649|0.003263307870274649|
Neural Networks|1|0.9999995|0.9999995|0.9999995|0.9999995||0.07371340850043395|0.07371340850043395|0.07371340850043395|0.07371340850043395||0.03739104179822648|0.03739104179822648|0.03739104179822648|0.03739104179822648||0.008792077561606769|0.008792077561606769|0.008792077561606769|0.008792077561606769|
Newregulationsandthedevelopmentofad-hoclegislationiscriticaltomitigatingthisperniciouseffectoftheTTStechnology|1|0.99974364|0.99974364|0.99974364|0.99974364||0.11135979196491862|0.11135979196491862|0.11135979196491862|0.11135979196491862||0.02950329373763935|0.02950329373763935|0.02950329373763935|0.02950329373763935||0.0030377638867113525|0.0030377638867113525|0.0030377638867113525|0.0030377638867113525|
Notasystemofhand-craftedrepresentations|1|0.8824531|0.8824531|0.8824531|0.8824531||0.10356433606134165|0.10356433606134165|0.10356433606134165|0.10356433606134165||0.032945694379926393|0.032945694379926393|0.032945694379926393|0.032945694379926393||0.0030931775641822|0.0030931775641822|0.0030931775641822|0.0030931775641822|
Notethatdistin-guishedrootnodesareartifactsofencodingthatneednotbesemanticallyvisible|1|0.8664698|0.8664698|0.8664698|0.8664698||0.10702029415121043|0.10702029415121043|0.10702029415121043|0.10702029415121043||0.030058026506662255|0.030058026506662255|0.030058026506662255|0.030058026506662255||0.003368431695937745|0.003368431695937745|0.003368431695937745|0.003368431695937745|
OF|1|0.99983895|0.99983895|0.99983895|0.99983895||0.09152218566316876|0.09152218566316876|0.09152218566316876|0.09152218566316876||0.1647800839168424|0.1647800839168424|0.1647800839168424|0.1647800839168424||0.003945697574989388|0.003945697574989388|0.003945697574989388|0.003945697574989388|
OK|1|0.9999802|0.9999802|0.9999802|0.9999802||0.07649396918220991|0.07649396918220991|0.07649396918220991|0.07649396918220991||0.08478041983814849|0.08478041983814849|0.08478041983814849|0.08478041983814849||0.010026252908059127|0.010026252908059127|0.010026252908059127|0.010026252908059127|
P.800.1,meanopinionscore(mos)terminology|1|0.9999926|0.9999926|0.9999926|0.9999926||0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243||0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684||0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|
PM [NSTTV|1|0.9774351|0.9774351|0.9774351|0.9774351||0.09891742606454217|0.09891742606454217|0.09891742606454217|0.09891742606454217||0.03989708330949385|0.03989708330949385|0.03989708330949385|0.03989708330949385||0.0031203584342036593|0.0031203584342036593|0.0031203584342036593|0.0031203584342036593|
PORTION|1|0.99995434|0.99995434|0.99995434|0.99995434||0.08207606175843828|0.08207606175843828|0.08207606175843828|0.08207606175843828||0.18313121543844385|0.18313121543844385|0.18313121543844385|0.18313121543844385||0.005079421607246655|0.005079421607246655|0.005079421607246655|0.005079421607246655|
PPO model|1|0.99143386|0.99143386|0.99143386|0.99143386||0.10329676591649803|0.10329676591649803|0.10329676591649803|0.10329676591649803||0.04458911068096089|0.04458911068096089|0.04458911068096089|0.04458911068096089||0.011144198919662483|0.011144198919662483|0.011144198919662483|0.011144198919662483|
PatternRecognition,77:354–377,2018.AndreaGuidi|1|0.9517359|0.9517359|0.9517359|0.9517359||0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243||0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684||0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|
Paul-GauthierNoé|1|0.9935267|0.9935267|0.9935267|0.9935267||0.10550172438690243|0.10550172438690243|0.10550172438690243|0.10550172438690243||0.029782399518661684|0.029782399518661684|0.029782399518661684|0.029782399518661684||0.002980194256908188|0.002980194256908188|0.002980194256908188|0.002980194256908188|
Peer-TimoBremer|1|0.70178205|0.70178205|0.70178205|0.70178205||0.1153576130603317|0.1153576130603317|0.1153576130603317|0.1153576130603317||0.03179330220624105|0.03179330220624105|0.03179330220624105|0.03179330220624105||0.0029786697452849173|0.0029786697452849173|0.0029786697452849173|0.0029786697452849173|
Performancemeasuresfordiarisa-tionincludetheDiarisationErrorRate(DER)andtheJaccardErrorRate(JER).4.4Assessmentofemotions|1|0.84016937|0.84016937|0.84016937|0.84016937||0.10799312433699765|0.10799312433699765|0.10799312433699765|0.10799312433699765||0.03202350849204257|0.03202350849204257|0.03202350849204257|0.03202350849204257||0.0029902161400786284|0.0029902161400786284|0.0029902161400786284|0.0029902161400786284|
